@relation kc1-class-level-top5percentDF-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.ReservoirSample-S1-Z100

@attribute PERCENT_PUB_DATA numeric
@attribute ACCESS_TO_PUB_DATA numeric
@attribute COUPLING_BETWEEN_OBJECTS numeric
@attribute DEPTH numeric
@attribute LACK_OF_COHESION_OF_METHODS numeric
@attribute NUM_OF_CHILDREN numeric
@attribute DEP_ON_CHILD numeric
@attribute FAN_IN numeric
@attribute RESPONSE_FOR_CLASS numeric
@attribute WEIGHTED_METHODS_PER_CLASS numeric
@attribute minLOC_BLANK numeric
@attribute minBRANCH_COUNT numeric
@attribute minLOC_CODE_AND_COMMENT numeric
@attribute minLOC_COMMENTS numeric
@attribute minCYCLOMATIC_COMPLEXITY numeric
@attribute minDESIGN_COMPLEXITY numeric
@attribute minESSENTIAL_COMPLEXITY numeric
@attribute minLOC_EXECUTABLE numeric
@attribute minHALSTEAD_CONTENT numeric
@attribute minHALSTEAD_DIFFICULTY numeric
@attribute minHALSTEAD_EFFORT numeric
@attribute minHALSTEAD_ERROR_EST numeric
@attribute minHALSTEAD_LENGTH numeric
@attribute minHALSTEAD_LEVEL numeric
@attribute minHALSTEAD_PROG_TIME numeric
@attribute minHALSTEAD_VOLUME numeric
@attribute minNUM_OPERANDS numeric
@attribute minNUM_OPERATORS numeric
@attribute minNUM_UNIQUE_OPERANDS numeric
@attribute minNUM_UNIQUE_OPERATORS numeric
@attribute minLOC_TOTAL numeric
@attribute maxLOC_BLANK numeric
@attribute maxBRANCH_COUNT numeric
@attribute maxLOC_CODE_AND_COMMENT numeric
@attribute maxLOC_COMMENTS numeric
@attribute maxCYCLOMATIC_COMPLEXITY numeric
@attribute maxDESIGN_COMPLEXITY numeric
@attribute maxESSENTIAL_COMPLEXITY numeric
@attribute maxLOC_EXECUTABLE numeric
@attribute maxHALSTEAD_CONTENT numeric
@attribute maxHALSTEAD_DIFFICULTY numeric
@attribute maxHALSTEAD_EFFORT numeric
@attribute maxHALSTEAD_ERROR_EST numeric
@attribute maxHALSTEAD_LENGTH numeric
@attribute maxHALSTEAD_LEVEL numeric
@attribute maxHALSTEAD_PROG_TIME numeric
@attribute maxHALSTEAD_VOLUME numeric
@attribute maxNUM_OPERANDS numeric
@attribute maxNUM_OPERATORS numeric
@attribute maxNUM_UNIQUE_OPERANDS numeric
@attribute maxNUM_UNIQUE_OPERATORS numeric
@attribute maxLOC_TOTAL numeric
@attribute avgLOC_BLANK numeric
@attribute avgBRANCH_COUNT numeric
@attribute avgLOC_CODE_AND_COMMENT numeric
@attribute avgLOC_COMMENTS numeric
@attribute avgCYCLOMATIC_COMPLEXITY numeric
@attribute avgDESIGN_COMPLEXITY numeric
@attribute avgESSENTIAL_COMPLEXITY numeric
@attribute avgLOC_EXECUTABLE numeric
@attribute avgHALSTEAD_CONTENT numeric
@attribute avgHALSTEAD_DIFFICULTY numeric
@attribute avgHALSTEAD_EFFORT numeric
@attribute avgHALSTEAD_ERROR_EST numeric
@attribute avgHALSTEAD_LENGTH numeric
@attribute avgHALSTEAD_LEVEL numeric
@attribute avgHALSTEAD_PROG_TIME numeric
@attribute avgHALSTEAD_VOLUME numeric
@attribute avgNUM_OPERANDS numeric
@attribute avgNUM_OPERATORS numeric
@attribute avgNUM_UNIQUE_OPERANDS numeric
@attribute avgNUM_UNIQUE_OPERATORS numeric
@attribute avgLOC_TOTAL numeric
@attribute sumLOC_BLANK numeric
@attribute sumBRANCH_COUNT numeric
@attribute sumLOC_CODE_AND_COMMENT numeric
@attribute sumLOC_COMMENTS numeric
@attribute sumCYCLOMATIC_COMPLEXITY numeric
@attribute sumDESIGN_COMPLEXITY numeric
@attribute sumESSENTIAL_COMPLEXITY numeric
@attribute sumLOC_EXECUTABLE numeric
@attribute sumHALSTEAD_CONTENT numeric
@attribute sumHALSTEAD_DIFFICULTY numeric
@attribute sumHALSTEAD_EFFORT numeric
@attribute sumHALSTEAD_ERROR_EST numeric
@attribute sumHALSTEAD_LENGTH numeric
@attribute sumHALSTEAD_LEVEL numeric
@attribute sumHALSTEAD_PROG_TIME numeric
@attribute sumHALSTEAD_VOLUME numeric
@attribute sumNUM_OPERANDS numeric
@attribute sumNUM_OPERATORS numeric
@attribute sumNUM_UNIQUE_OPERANDS numeric
@attribute sumNUM_UNIQUE_OPERATORS numeric
@attribute sumLOC_TOTAL numeric
@attribute DL {DEF,NODEF}

@data
0,0,0.791667,0.333333,0.94,0,0,1,0.238739,0.17,0,0,0,0,0,0,0,0,0.336109,0.6,0.157729,0,0.4,0.044776,0.158392,0.252366,0.166667,0.5,0.2,0.6,0,0.086207,0.295455,0,0.068182,0.295455,0.295455,0.24,0.335878,0.276184,0.560372,0.148918,0.204545,0.246835,0.335,0.148918,0.202803,0.254673,0.241888,0.316667,0.567568,0.334495,0.105653,0.251748,0,0.046638,0.259377,0.304311,0.116845,0.300126,0.39098,0.443412,0.162082,0.246562,0.299365,0.281186,0.162082,0.248723,0.299204,0.299466,0.319215,0.530889,0.273268,0.035294,0.074641,0,0.027559,0.08056,0.102941,0.063953,0.102897,0.100284,0.069529,0.03506,0.057564,0.065431,0.105506,0.03506,0.057677,0.063528,0.066686,0.074725,0.08026,0.101319,NODEF
0,0,0.416667,0.166667,0.75,0,0,0.333333,0.09009,0.16,0,0,0,0,0,0,0,0,0.359576,0.4,0.062434,0,0.3,0.074627,0.061466,0.149842,0.166667,0.333333,0.2,0.4,0.111111,0.103448,0.204545,0.083333,0.136364,0.204545,0.204545,0.16,0.217557,0.25619,0.349395,0.043994,0.102273,0.151899,0.5,0.043994,0.103063,0.126168,0.168142,0.191667,0.486486,0.268293,0.095382,0.165289,0.043478,0.086614,0.165289,0.21978,0.050633,0.217213,0.316609,0.326527,0.077981,0.156734,0.2063,0.367673,0.07798,0.1565,0.17931,0.223266,0.200878,0.430052,0.219915,0.029412,0.048804,0.017544,0.047244,0.054291,0.07598,0.043605,0.068742,0.074962,0.047262,0.01557,0.033777,0.041622,0.127345,0.01557,0.033499,0.035143,0.045893,0.043407,0.060014,0.075989,NODEF
0,0,0.375,0,0.83,0,0,0,0.067568,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.149842,0,0.333333,0,0.4,0.111111,0.051724,0.045455,0.083333,0.045455,0.045455,0.045455,0,0.110687,0.232726,0.186977,0.01396,0.056818,0.079566,0.5,0.01396,0.057001,0.079439,0.079646,0.183333,0.351351,0.135889,0.035609,0.039669,0.034783,0.011549,0.039669,0.052747,0,0.096175,0.213874,0.211313,0.019589,0.067107,0.100799,0.434103,0.019589,0.070531,0.098391,0.102312,0.150532,0.373057,0.120953,0.013725,0.02488,0.017544,0.007874,0.035026,0.04902,0.040698,0.038046,0.063297,0.038232,0.004889,0.018078,0.025421,0.187942,0.004889,0.018872,0.024105,0.026288,0.040659,0.065076,0.054476,NODEF
0,0,0.625,0.333333,0.94,0,0,0.333333,0.198198,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.111111,0.12069,0.090909,0.083333,0.068182,0.090909,0.090909,0.08,0.125954,0.212784,0.274233,0.023307,0.064394,0.09132,0.5,0.023307,0.065286,0.095794,0.091445,0.175,0.405405,0.167247,0.144132,0.15978,0.057971,0.07699,0.165289,0.205128,0.101266,0.251366,0.371827,0.384047,0.087448,0.200148,0.256729,0.287744,0.087448,0.204401,0.249808,0.261079,0.298351,0.518135,0.253749,0.033333,0.035407,0.017544,0.031496,0.04028,0.053922,0.040698,0.059663,0.066027,0.041691,0.013095,0.03235,0.038847,0.074746,0.013095,0.032814,0.03672,0.04025,0.048352,0.05423,0.065232,NODEF
0,0,0.125,0.166667,0.9,0,0,0.333333,0.04955,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.413793,0.590909,0,0.136364,0.590909,0.386364,0.84,0.431298,0.310784,0.868279,0.402271,0.352273,0.396022,1,0.402271,0.353568,0.392523,0.39823,0.45,0.810811,0.519164,0.228916,0.322314,0,0.064961,0.322314,0.28022,0.398734,0.245902,0.230038,0.336715,0.497482,0.307947,0.308119,0.536856,0.497482,0.315694,0.312069,0.305636,0.251734,0.326425,0.260092,0.047059,0.056459,0,0.023622,0.057793,0.058824,0.081395,0.051881,0.03631,0.032491,0.066221,0.044244,0.041443,0.123962,0.066221,0.04505,0.040775,0.041883,0.036264,0.030369,0.059334,NODEF
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403482,0.6,0.157729,0,0.4,1,0.158392,0.252366,0.166667,0.5,0.2,0.6,0,0,0,0,0,0,0,0,0,0.040091,0.027907,0.000054,0,0.004521,0.335,0.000054,0.001466,0.004673,0.004425,0.016667,0.081081,0,0,0,0,0,0,0,0,0,0.1085,0.0782,0.00042,0,0.02307,0.714032,0.000422,0.008158,0.018391,0.026012,0.040684,0.186529,0,0,0.001914,0,0,0.003503,0.004902,0.005814,0,0.006422,0.00283,0.000021,0,0.001164,0.061827,0.000021,0.000437,0.000901,0.001337,0.002198,0.006508,0.000694,NODEF
0.19,0,0.416667,0.166667,0.96,0,0,0.333333,0.378378,0.5,0,0,0,0,0,0,0,0,0.318698,0.6,0.157729,0,0.4,0.074627,0.158392,0.252366,0.166667,0.5,0.2,0.6,0.111111,0.086207,0.113636,0,0.068182,0.113636,0.090909,0.08,0.122137,0.288563,0.397581,0.041483,0.079545,0.11302,0.335,0.041483,0.079627,0.135514,0.110619,0.216667,0.540541,0.118467,0.034684,0.056799,0,0.011024,0.057701,0.031169,0.022094,0.07392,0.236424,0.219518,0.026551,0.069838,0.105509,0.403423,0.026551,0.074038,0.10558,0.105465,0.15534,0.391145,0.080046,0.04902,0.111962,0,0.027559,0.150613,0.164216,0.180233,0.10722,0.25656,0.145628,0.024298,0.068982,0.097565,0.640418,0.024298,0.072637,0.094841,0.099361,0.153846,0.250181,0.139139,DEF
1,0,0.833333,0.5,0.95,0,0,0.666667,0.382883,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.111111,0.551724,0.340909,0,1,0.340909,0.295455,0.44,0.541985,0.730136,0.625116,0.302273,0.382576,0.409584,0.25,0.302273,0.382504,0.443925,0.387906,0.7,0.756757,0.763066,0.759584,0.540947,0,1,0.540947,0.617383,0.421174,0.917288,1,0.795575,0.685998,0.922336,0.928047,0.105603,0.685997,0.926445,0.987461,0.890699,1,0.893076,1,0.429412,0.249761,0,1,0.246935,0.303922,0.238372,0.532209,0.434068,0.211114,0.251116,0.364415,0.343269,0.067056,0.251116,0.363565,0.35481,0.33566,0.396154,0.228489,0.608952,DEF
0,0,0.333333,0,0.68,0,0,0,0.031532,0.07,0,0,0,0,0,0,0,0,0.403482,0.4,0.105152,0,0.4,0.074627,0.104019,0.252366,0.166667,0.333333,0.2,0.4,0.222222,0.051724,0.136364,0.166667,0.090909,0.136364,0.113636,0.08,0.156489,0.269916,0.385116,0.044148,0.087121,0.119349,0.5,0.044148,0.087479,0.107477,0.126844,0.225,0.486486,0.170732,0.119908,0.212515,0.149068,0.098988,0.212515,0.263736,0.0434,0.334895,0.446146,0.464283,0.146212,0.280037,0.334643,0.449125,0.146211,0.284397,0.334975,0.334434,0.392312,0.586232,0.313561,0.021569,0.03445,0.035088,0.031496,0.036778,0.04902,0.023256,0.061824,0.061618,0.039201,0.01703,0.035205,0.039384,0.090741,0.01703,0.035511,0.038297,0.040101,0.049451,0.047722,0.06211,NODEF
0,0,0.25,0.166667,0.59,0,0,0.333333,0.148649,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111,0.017241,0.022727,0,0,0.022727,0.022727,0,0.041985,0.145033,0.107535,0.002301,0.015152,0.028933,1,0.0023,0.016851,0.03271,0.026549,0.083333,0.216216,0.052265,0.033574,0.007934,0,0,0.007934,0.010549,0,0.08,0.289517,0.134253,0.005006,0.044503,0.068997,0.482558,0.005006,0.042301,0.077793,0.063468,0.16233,0.305907,0.097947,0.021569,0.026794,0,0,0.045534,0.063725,0.069767,0.052745,0.142807,0.040483,0.002082,0.019981,0.029001,0.348201,0.002082,0.018864,0.031764,0.02718,0.073077,0.088937,0.075295,NODEF
0,0,0.125,0,0,0,0,0,0.036036,0.08,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.222222,0.017241,0.022727,0,0,0.022727,0.022727,0,0.080153,0.334093,0.132837,0.010132,0.056818,0.084087,0.335,0.010132,0.058183,0.070093,0.09292,0.175,0.297297,0.101045,0.009538,0.061983,0,0,0.061983,0.082418,0,0.17418,0.44075,0.219937,0.032265,0.135762,0.187001,0.194494,0.032265,0.142555,0.155172,0.207009,0.26699,0.435233,0.17128,0.001961,0.016268,0,0,0.021016,0.029412,0.020349,0.036749,0.069569,0.021223,0.004295,0.019505,0.025152,0.044909,0.004295,0.020343,0.020275,0.028368,0.038462,0.040492,0.039903,NODEF
0,0,0.166667,0.166667,0.84,0.2,0,0.666667,0.148649,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0,0.034483,0.090909,0,0,0.090909,0.045455,0,0.064885,0.103698,0.210791,0.005914,0.022727,0.035262,0.335,0.005914,0.022279,0.03972,0.036873,0.075,0.378378,0.066202,0.035218,0.106802,0,0,0.106802,0.101437,0,0.100883,0.169118,0.225937,0.016721,0.061131,0.092553,0.254134,0.016721,0.060337,0.096552,0.09004,0.126747,0.396971,0.092716,0.011765,0.038278,0,0,0.045534,0.053922,0.034884,0.034587,0.043378,0.035428,0.003617,0.014272,0.020229,0.095355,0.003617,0.013992,0.0205,0.02005,0.02967,0.060014,0.037127,NODEF
0,0,0.541667,0.166667,0.8,0,0,0.333333,0.202703,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0,0.051724,0.136364,0,0.113636,0.136364,0.090909,0.12,0.133588,0.241583,0.324651,0.028049,0.083333,0.112116,0.665,0.028049,0.082176,0.11215,0.112094,0.2,0.432432,0.149826,0.055109,0.093664,0,0.021654,0.093664,0.095238,0.059072,0.148907,0.324575,0.260477,0.029828,0.098601,0.134871,0.350207,0.029828,0.095171,0.138314,0.132707,0.213592,0.417962,0.152954,0.05098,0.098565,0,0.035433,0.120841,0.14951,0.142442,0.141375,0.230543,0.113106,0.017867,0.063749,0.081633,0.363888,0.017867,0.061115,0.081325,0.081836,0.138462,0.174982,0.162734,NODEF
0,0,0.166667,0,0,0,0,0,0.022523,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111,0,0.022727,0,0,0.022727,0.022727,0,0,0,0,0,0,0.000904,0,0,0,0,0.001475,0,0.027027,0.066202,0,0.059504,0,0,0.059504,0.079121,0,0,0,0,0,0,0.001065,0,0,0,0,0.001734,0,0.012435,0.149712,0,0.009569,0,0,0.012259,0.017157,0.011628,0,0,0,0,0,0.00009,0,0,0,0,0.000149,0,0.000723,0.02186,NODEF
