@relation mfeat-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.ReservoirSample-S1-Z100

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute att77 numeric
@attribute att78 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att81 numeric
@attribute att82 numeric
@attribute att83 numeric
@attribute att84 numeric
@attribute att85 numeric
@attribute att86 numeric
@attribute att87 numeric
@attribute att88 numeric
@attribute att89 numeric
@attribute att90 numeric
@attribute att91 numeric
@attribute att92 numeric
@attribute att93 numeric
@attribute att94 numeric
@attribute att95 numeric
@attribute att96 numeric
@attribute att97 numeric
@attribute att98 numeric
@attribute att99 numeric
@attribute att100 numeric
@attribute att101 numeric
@attribute att102 numeric
@attribute att103 numeric
@attribute att104 numeric
@attribute att105 numeric
@attribute att106 numeric
@attribute att107 numeric
@attribute att108 numeric
@attribute att109 numeric
@attribute att110 numeric
@attribute att111 numeric
@attribute att112 numeric
@attribute att113 numeric
@attribute att114 numeric
@attribute att115 numeric
@attribute att116 numeric
@attribute att117 numeric
@attribute att118 numeric
@attribute att119 numeric
@attribute att120 numeric
@attribute att121 numeric
@attribute att122 numeric
@attribute att123 numeric
@attribute att124 numeric
@attribute att125 numeric
@attribute att126 numeric
@attribute att127 numeric
@attribute att128 numeric
@attribute att129 numeric
@attribute att130 numeric
@attribute att131 numeric
@attribute att132 numeric
@attribute att133 numeric
@attribute att134 numeric
@attribute att135 numeric
@attribute att136 numeric
@attribute att137 numeric
@attribute att138 numeric
@attribute att139 numeric
@attribute att140 numeric
@attribute att141 numeric
@attribute att142 numeric
@attribute att143 numeric
@attribute att144 numeric
@attribute att145 numeric
@attribute att146 numeric
@attribute att147 numeric
@attribute att148 numeric
@attribute att149 numeric
@attribute att150 numeric
@attribute att151 numeric
@attribute att152 numeric
@attribute att153 numeric
@attribute att154 numeric
@attribute att155 numeric
@attribute att156 numeric
@attribute att157 numeric
@attribute att158 numeric
@attribute att159 numeric
@attribute att160 numeric
@attribute att161 numeric
@attribute att162 numeric
@attribute att163 numeric
@attribute att164 numeric
@attribute att165 numeric
@attribute att166 numeric
@attribute att167 numeric
@attribute att168 numeric
@attribute att169 numeric
@attribute att170 numeric
@attribute att171 numeric
@attribute att172 numeric
@attribute att173 numeric
@attribute att174 numeric
@attribute att175 numeric
@attribute att176 numeric
@attribute att177 numeric
@attribute att178 numeric
@attribute att179 numeric
@attribute att180 numeric
@attribute att181 numeric
@attribute att182 numeric
@attribute att183 numeric
@attribute att184 numeric
@attribute att185 numeric
@attribute att186 numeric
@attribute att187 numeric
@attribute att188 numeric
@attribute att189 numeric
@attribute att190 numeric
@attribute att191 numeric
@attribute att192 numeric
@attribute att193 numeric
@attribute att194 numeric
@attribute att195 numeric
@attribute att196 numeric
@attribute att197 numeric
@attribute att198 numeric
@attribute att199 numeric
@attribute att200 numeric
@attribute att201 numeric
@attribute att202 numeric
@attribute att203 numeric
@attribute att204 numeric
@attribute att205 numeric
@attribute att206 numeric
@attribute att207 numeric
@attribute att208 numeric
@attribute att209 numeric
@attribute att210 numeric
@attribute att211 numeric
@attribute att212 numeric
@attribute att213 numeric
@attribute att214 numeric
@attribute att215 numeric
@attribute att216 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.676339,0.497934,0.617801,0.1489,0.455959,0.550987,0.595238,0.394737,0.179487,0.470588,0.5,0.647059,0.9475,0.726449,0.352665,0.15,0.554479,0.178891,0.487805,1,0.95,0.625,0.705882,0.5,0.803398,0.321773,0.635556,0.278777,0.829026,0.480151,0.525,0.170732,0.651163,0.75,0.52381,0.045455,0.576238,0.395586,0.568992,0.186007,0.769437,0.555094,0.454545,0.526316,0.883721,0.782609,0.142857,0.545455,0.662404,0.471503,0.567652,0.306291,0.806306,0.373134,0.292683,0.717949,0.651163,0.791667,0.181818,0.526316,0.511392,0.542857,0.554531,0.427921,0.838346,0.38193,0.275,0.216216,0.357143,0.684211,0.526316,0.041667,0.884615,0.588115,0.387443,0.147448,0.59604,0.215302,0.333333,0.820513,0.95,0.75,0.421053,0.368421,0.787634,0.60925,0.4304,0.086572,0.5,0.262118,0.414634,0.428571,0.704545,0.458333,0.647059,0.681818,0.924162,0.736641,0.449524,0.153365,0.520436,0.24717,0.947368,0.651163,0.666667,0.782609,0.714286,0.736842,0.060194,0.15262,0.644928,0.550107,0.77027,0.571936,0.069767,0.966667,0.6,0.166667,0.090909,0.043478,0.634503,0.214789,0.609043,0.375602,0.791188,0.26306,0.047619,0.606061,0.227273,0.041667,0.444444,0.2,0.43133,0.331858,0.645783,0.149635,0.540481,0.411348,0.444444,0.441176,0.264706,0.086957,0.444444,0,0.975207,0.595194,0.698225,0.153365,0.693002,0.242171,0.472222,0.645161,0.371429,0.772727,0.647059,0.541667,0.919421,0.529865,0.313297,0.254025,0.637427,0.095827,0.209302,0.787879,0.511111,0.791667,0.52381,0.555556,0.525424,0.471624,0.535188,0.449198,0.751429,0.397119,0.136364,0.105263,0.454545,0.705882,0.47619,0.12,0.242975,0.212976,0.617021,0.500773,0.859935,0.541925,0.047619,0.325581,0.045455,0.588235,0.166667,0.083333,0.852459,0.730655,0.252401,0.153344,0.456989,0.136691,0.630435,0.675,0.697674,0.8,0.666667,0.444444,0.679487,0.6,0.67624,0.13799,0.462441,0.663265,0.482759,0.432432,0.485714,0.357143,0.571429,0.695652,10
0.794643,0.504132,0.454188,0.42978,0.590674,0.097039,0.619048,0.315789,0.333333,0.647059,0.222222,0.588235,0.255,0.365942,0.561129,0.428261,0.486683,0.500894,0.512195,0.642857,0.45,0.166667,0.176471,0.45,0.378641,0.49711,0.402222,0.257194,0.137177,0.196597,0.25,0.536585,0.186047,0.2,0.666667,0.818182,0.819802,0.397284,0.368992,0.322526,0.329759,0.363825,0.787879,0.657895,0.418605,0.304348,0.47619,0.863636,0.55243,0.411054,0.37014,0.299669,0.207207,0.227612,0.609756,0.794872,0.186047,0.166667,0.409091,0.578947,0.56962,0.193407,0.384025,0.264036,0.150376,0.164271,0.65,0.621622,0.119048,0.315789,0.684211,0.833333,0.297436,0.282787,0.407351,0.302457,0.370297,0.524911,0.357143,0.846154,0.45,0.125,0.684211,0.842105,0.209677,0.247209,0.4256,0.425795,0.330882,0.452424,0.439024,0.685714,0.25,0.333333,0.352941,0.181818,0.156966,0.181298,0.51619,0.488263,0.427793,0.458491,0.131579,0.302326,0.222222,0.043478,0.285714,0.052632,0.730097,0.3918,0.496377,0.221748,0.233591,0.131439,0.651163,0.466667,0.75,0.666667,0.5,0.869565,0.368421,0.205986,0.493351,0.260032,0.243295,0.225746,0.595238,0.69697,0.227273,0.75,0.5,0.56,0.879828,0.35177,0.49759,0.50365,0.21663,0.189125,0.583333,0.529412,0.205882,0.73913,0.277778,0.863636,0.393939,0.249538,0.471893,0.488263,0.376975,0.129436,0.5,0.225806,0.2,0.090909,0.235294,0.25,0.268595,0.219653,0.508197,0.289803,0.364522,0.448223,0.325581,0.757576,0.066667,0.083333,0.666667,0.833333,0.565678,0.219178,0.324059,0.224599,0.374286,0.23251,0.431818,0.5,0,0.529412,0.714286,0.88,0.727273,0.330042,0.448138,0.197836,0.302932,0.069876,0.595238,0.255814,0.5,0.529412,0.375,0.875,0.340619,0.303571,0.624143,0.417618,0.591398,0.561151,0.652174,0.5,0.232558,0.04,0.375,0.611111,0.446154,0.364286,0.47389,0.560477,0.514085,0.180272,0.862069,0.513514,0.542857,0.428571,0.785714,0.130435,5
0.683036,0.433884,0.210733,0.65313,0.634715,0.110197,0.190476,0.631579,0.333333,0.529412,0.111111,0.470588,0.18,0.528986,0.322884,0.58913,0.430993,0.515206,0.073171,0.309524,0.45,0.083333,0.176471,0.35,0.315534,0.736031,0.14,0.566547,0.377734,0.21172,0.7,0.634146,0.186047,0.5,0.571429,0.727273,0.859406,0.709677,0.074419,0.479522,0.150134,0.380457,0.909091,0.868421,0.418605,0.73913,0.47619,0.772727,0.644501,0.711572,0.083981,0.405629,0.254505,0.242537,0.707317,0.897436,0.186047,0.583333,0.5,0.473684,0.508861,0.58022,0.113671,0.248862,0.219925,0.180698,0.7,0.621622,0.119048,0.631579,0.578947,0.75,0.297436,0.45082,0.171516,0.544423,0.372277,0.539146,0.071429,0.487179,0.45,0.041667,0.578947,0.736842,0.16129,0.161085,0.1824,0.712014,0.329044,0.466786,0,0.285714,0.25,0.25,0.235294,0.090909,0.227513,0.414122,0.329524,0.744914,0.495913,0.473585,0.5,0.023256,0.222222,0.043478,0.47619,0.157895,0.629126,0.555809,0.271739,0.110874,0.100386,0.113677,0.465116,0.466667,0.8,0.555556,0.409091,0.782609,0.356725,0.424296,0.280585,0.327448,0.218391,0.26306,0.452381,0.272727,0.227273,0.666667,0.388889,0.48,0.759657,0.329646,0.273494,0.759124,0.323851,0.208038,0.472222,0.647059,0.205882,0.652174,0.055556,0.772727,0.366391,0.231054,0.258876,0.744914,0.311512,0.125261,0.333333,0.290323,0.2,0,0.117647,0.166667,0.227273,0.33526,0.245902,0.483005,0.292398,0.460587,0.186047,0.333333,0.066667,0.083333,0.571429,0.722222,0.447034,0.356164,0.03928,0.349376,0.224286,0.248971,0.25,0.552632,0,0.529412,0.619048,0.8,0.747107,0.346968,0.192819,0.204019,0.154723,0.072981,0.452381,0.348837,0.5,0.529412,0.458333,0.791667,0.428051,0.154762,0.437586,0.62969,0.610215,0.57554,0.26087,0.25,0.232558,0.12,0.458333,0.5,0.389744,0.42619,0.285901,0.768313,0.784038,0.187075,0.517241,0.72973,0.542857,0.857143,0.642857,0.043478,5
0.517857,0.471074,0.316754,0.181049,0.479275,0.480263,0.452381,0.526316,0.512821,0.647059,0.722222,0.176471,0.34,0.369565,0.446708,0.095652,0.508475,0.892665,0.439024,0.738095,0.525,0.333333,0.588235,0.9,0.446602,0.296724,0.128889,0,0.469185,0.637051,0.425,0.292683,0.255814,0.2,0.047619,0.5,0.431683,0.353141,0.432558,0.122867,0.198391,0.790021,0.757576,0.342105,0.488372,0.043478,0.619048,0.454545,0.419437,0.345423,0.427683,0.13245,0.290541,0.666045,0.780488,0.538462,0.255814,0,0.636364,0.526316,0.524051,0.298901,0.333333,0.180577,0.524436,0.64271,0.825,0.189189,0.333333,0.315789,0.315789,0.375,0.184615,0.22541,0.513017,0.05104,0.637624,0.911032,0.619048,0.538462,0.525,0.541667,0.315789,0.684211,0.623656,0.317384,0.488,0.151943,0.582721,0.859964,0.560976,0.285714,0.318182,0.333333,0.411765,0.590909,0.347443,0.395038,0.411429,0.239437,0.26158,0.883019,0.052632,0.581395,0.288889,0.043478,0.619048,0.526316,0.737864,0.241458,0.311594,0.168443,0.525097,0.49556,0.953488,0.8,0.925,0.666667,0.636364,0.391304,0.520468,0.205986,0.25,0.139647,0.56705,0.615672,1,0.333333,0.431818,0.75,0.444444,0.6,0.549356,0.276549,0.313253,0.198905,0.643326,0.725768,0.777778,0.588235,0.176471,0.73913,0.666667,0.454545,0.272727,0.312384,0.239645,0.239437,0.573363,0.599165,0.694444,0.870968,0.228571,0.090909,0.647059,0.625,0.18595,0.192678,0.371585,0.073345,0.604288,0.814529,0.72093,0.636364,0.133333,0.5,0.047619,0.555556,0.569915,0.183953,0.410802,0.151515,0.692857,0.720165,0.818182,0.236842,0.204545,0.529412,0.095238,0.28,0.763636,0.363893,0.332447,0.224111,0.555375,0.413043,1,0.534884,0.431818,0.764706,0.666667,0.333333,0.227687,0.467262,0.532236,0.187602,0.427419,0.976619,0.5,0.55,0.302326,0.36,0.666667,0.222222,0.574359,0.183333,0.255875,0.248722,0.333333,0.413265,0.896552,0.459459,0.457143,0.428571,0.714286,0.521739,7
0.645089,0.481405,0.361257,0.57868,0.759067,0.121711,0.285714,0.736842,0.538462,0.529412,0.444444,0.647059,0.0575,0.277174,0.384013,0.497826,0.62954,0.516995,0.170732,0.119048,0.3,0.083333,0.529412,0.1,0.269417,0.352601,0.311111,0.433453,0.326044,0.213611,0.6,0.536585,0,0.2,0.380952,0.5,0.691089,0.334465,0.283721,0.482935,0.530831,0.382536,0.848485,0.657895,0.232558,0.478261,0.190476,0.545455,0.524297,0.322971,0.293935,0.465232,0.403153,0.244403,0.609756,0.692308,0,0.333333,0.227273,0.210526,0.374684,0.147253,0.262673,0.355083,0.276316,0.182752,0.6,0.513514,0.309524,0.315789,0.368421,0.541667,0.197436,0.17418,0.286371,0.468809,0.491089,0.540925,0.02381,0.282051,0.25,0.041667,0.263158,0.473684,0.083333,0.178628,0.2992,0.59894,0.365809,0.468582,0.097561,0.171429,0.068182,0.25,0.352941,0.136364,0.253968,0.194656,0.415238,0.644757,0.610354,0.475472,0.5,0.209302,0.044444,0.043478,0.666667,0.421053,0.561165,0.462415,0.405797,0.277186,0.374517,0.165187,0.372093,0.2,1,0.555556,0.227273,0.565217,0.27193,0.373239,0.388298,0.375602,0.371648,0.264925,0.357143,0.272727,0.409091,0.666667,0.388889,0.28,0.748927,0.349558,0.407229,0.642336,0.411379,0.210402,0.361111,0.764706,0.441176,0.652174,0.388889,0.545455,0.297521,0.247689,0.39645,0.644757,0.401806,0.173278,0.222222,0.419355,0.428571,0,0.470588,0.041667,0.258264,0.310212,0.338798,0.443649,0.483431,0.462133,0.093023,0.272727,0.111111,0.083333,0.380952,0.444444,0.440678,0.334638,0.214403,0.278075,0.407143,0.251029,0.159091,0.447368,0.181818,0.529412,0.333333,0.6,0.619835,0.480959,0.351064,0.278207,0.415309,0.124224,0.357143,0.534884,0.681818,0.529412,0.291667,0.583333,0.408015,0.313988,0.513032,0.574225,0.733871,0.577338,0.347826,0.35,0.046512,0.12,0.458333,0.666667,0.371795,0.37619,0.407311,0.655877,0.699531,0.263605,0.655172,0.513514,0.657143,0.714286,0.214286,0.173913,5
0.825893,0.578512,0.409686,0.211506,0.393782,0.123355,0.690476,0.473684,0.25641,0.764706,0.277778,0.529412,0.235,0.362319,0.539185,0.108696,0.35109,0.493739,0.585366,0.5,0.525,0.25,0.117647,0.4,0.368932,0.323699,0.295556,0.241007,0.240557,0.200378,0.175,0.439024,0.255814,0.3,0.52381,0.772727,0.914851,0.349745,0.337984,0.12628,0.088472,0.309771,0.636364,0.552632,0.488372,0.217391,0.333333,0.818182,0.659847,0.29361,0.339036,0.168874,0.085586,0.235075,0.536585,0.641026,0.255814,0.083333,0.363636,0.526316,0.58481,0.127473,0.359447,0.250379,0.278195,0.184805,0.575,0.459459,0.047619,0.421053,0.526316,0.791667,0.4,0.29918,0.416539,0.122873,0.413861,0.5,0.428571,0.692308,0.525,0.208333,0.526316,0.789474,0.247312,0.349282,0.4288,0.261484,0.386029,0.445242,0.512195,0.571429,0.318182,0.416667,0.176471,0.136364,0.252205,0.326336,0.485714,0.289515,0.220708,0.44717,0.210526,0.348837,0.288889,0.130435,0.333333,0.105263,0.72233,0.255125,0.452899,0.279318,0.322394,0.08881,0.72093,0.266667,0.525,0.777778,0.545455,0.826087,0.444444,0.153169,0.442819,0.223114,0.342912,0.285448,0.714286,0.454545,0.159091,0.833333,0.333333,0.52,0.832618,0.440265,0.454217,0.25365,0.299781,0.184397,0.722222,0.705882,0.176471,0.826087,0.333333,0.818182,0.509642,0.338262,0.403846,0.289515,0.408578,0.121086,0.583333,0.548387,0.285714,0.181818,0.176471,0.208333,0.318182,0.22736,0.500911,0.148479,0.407407,0.457496,0.44186,0.575758,0.133333,0.166667,0.52381,0.777778,0.485169,0.180039,0.320786,0.294118,0.508571,0.244856,0.545455,0.552632,0.068182,0.529412,0.571429,0.84,0.786777,0.332863,0.405585,0.360124,0.394137,0.076087,0.714286,0.302326,0.431818,0.647059,0.416667,0.833333,0.431694,0.467262,0.624143,0.21044,0.387097,0.561151,0.717391,0.65,0.302326,0.04,0.416667,0.555556,0.451282,0.202381,0.41906,0.296422,0.316901,0.132653,0.896552,0.405405,0.514286,0.571429,0.571429,0.086957,5
0.861607,0.512397,0.509162,0.473773,0.481865,0,0.5,0.526316,0.25641,0.588235,0.333333,0.823529,0.3,0.463768,0.589342,0.502174,0.365617,0.359571,0.390244,0.452381,0.525,0.125,0.411765,0.35,0.417476,0.674374,0.548889,0.343525,0.129225,0.035917,0.375,0.634146,0.255814,0.35,0.857143,0.636364,0.855446,0.570458,0.378295,0.329352,0.345845,0.18711,0.878788,0.605263,0.488372,0.608696,0.761905,0.681818,0.685422,0.607945,0.395023,0.283113,0.157658,0.06903,0.634146,0.641026,0.255814,0.458333,0.772727,0.684211,0.589873,0.373626,0.43318,0.279211,0.180451,0.002053,0.525,0.675676,0.047619,0.473684,0.894737,0.666667,0.328205,0.479508,0.324655,0.362949,0.279208,0.373665,0.238095,0.641026,0.525,0,0.894737,0.631579,0.236559,0.269537,0.368,0.517668,0.246324,0.29982,0.317073,0.571429,0.318182,0.291667,0.705882,0.363636,0.248677,0.353053,0.504762,0.557121,0.367847,0.298113,0.263158,0.255814,0.288889,0,0.571429,0.263158,0.714563,0.528474,0.547101,0.208955,0.225869,0.019538,0.488372,0.266667,0.775,0.611111,0.409091,0.695652,0.578947,0.227113,0.578457,0.276083,0.231801,0.164179,0.428571,0.454545,0.159091,0.708333,0.833333,0.4,0.888412,0.35177,0.548193,0.580292,0.190372,0.007092,0.388889,0.705882,0.176471,0.695652,0.388889,0.681818,0.38843,0.312384,0.551775,0.553991,0.300226,0.010438,0.361111,0.290323,0.285714,0.045455,0.470588,0.416667,0.330579,0.16185,0.566485,0.322004,0.255361,0.316847,0.162791,0.515152,0.133333,0.041667,0.857143,0.833333,0.536017,0.148728,0.369885,0.345811,0.357143,0.057613,0.272727,0.657895,0.068182,0.470588,0.809524,0.72,0.727273,0.335684,0.488032,0.210201,0.368078,0.003106,0.428571,0.255814,0.431818,0.470588,0.458333,0.708333,0.489982,0.279762,0.593964,0.463295,0.478495,0.408273,0.543478,0.55,0.302326,0.08,0.458333,0.611111,0.54359,0.316667,0.541775,0.649063,0.377934,0.154762,0.62069,0.513514,0.628571,0.785714,0.642857,0.304348,5
0.270089,0.659091,0.232984,0.094755,0.528497,0.315789,0.428571,0.736842,0.282051,0.647059,0.611111,0.764706,0.5725,0.494565,0.286834,0.102174,0.588378,0.670841,0.317073,0.547619,0.85,0.416667,0.470588,0,0.832524,0.583815,0.208889,0.145683,0.709742,0.379962,0.45,0.439024,0.55814,0.5,0.142857,0.409091,0.80198,0.463497,0.262016,0.100683,0.630027,0.569647,0.666667,0.131579,0.790698,0.565217,0.714286,0.454545,0.790281,0.540587,0.26283,0.203642,0.662162,0.408582,0.463415,0.076923,0.55814,0.583333,0.727273,0.315789,0.825316,0.727473,0.164363,0.31563,0.736842,0.359343,0.45,0.297297,0.261905,0.421053,0.421053,0.458333,0.823077,0.756148,0.280245,0.022684,0.631683,0.69395,0.166667,0.333333,0.85,0.541667,0.421053,0.368421,0.744624,0.695375,0.2608,0.015901,0.503676,0.62298,0.243902,0.685714,0.613636,0.25,0.529412,0.227273,0.740741,0.561069,0.407619,0.125196,0.531335,0.637736,0.5,0.906977,0.577778,0.565217,0.714286,0.526316,0.673786,0.603645,0.268116,0.413646,0.727799,0.381883,0.27907,0.666667,0.7,0.444444,0.727273,0.478261,0.798246,0.693662,0.220745,0.263242,0.745211,0.350746,0.214286,0.757576,0.227273,0.166667,0.555556,0.2,0.54721,0.654867,0.26988,0.109489,0.553611,0.413712,0.25,0.823529,0.147059,0.130435,0.555556,0.454545,0.517906,0.591497,0.242604,0.125196,0.65237,0.306889,0.277778,0.870968,0.257143,0.545455,0.529412,0.125,0.646694,0.807322,0.327869,0.132379,0.65692,0.595054,0.046512,0.575758,0.422222,0.583333,0.142857,0.444444,0.699153,0.819961,0.184943,0.292335,0.748571,0.427984,0.068182,0.552632,0.363636,0.411765,0.190476,0.52,0.752066,0.593794,0.25,0.36476,0.801303,0.301242,0.214286,0.906977,0.136364,0.647059,0.75,0.5,0.743169,0.706845,0.499314,0.097879,0.532258,0.732014,0.478261,0.9,0.604651,0.6,0.75,0.777778,0.376923,0.72381,0.240209,0.144804,0.462441,0.409864,0.724138,0.243243,0.542857,0.428571,0.857143,0.26087,2
0.729911,0.52686,0.200262,0.629442,0.624352,0.412829,0.261905,0.368421,0.487179,0.647059,0.611111,0.529412,0.4475,0.244565,0.46395,0.61087,0.542373,0.840787,0.195122,0.357143,0.3,0.166667,0.470588,1,0.531553,0.583815,0.188889,0.498201,0.135189,0.559546,0.625,0.682927,0.046512,0.2,0.52381,0.5,0.556436,0.432937,0.300775,0.506826,0.482574,0.758836,1,0.657895,0.27907,0.478261,0.238095,0.545455,0.514066,0.450777,0.301711,0.425497,0.376126,0.585821,0.97561,0.692308,0.046512,0.333333,0.181818,0.842105,0.632911,0.384615,0.267281,0.327769,0.171053,0.562628,0.875,0.567568,0.261905,0.315789,0.526316,0.375,0.238462,0.334016,0.508423,0.521739,0.415842,0.862989,0.380952,0.538462,0.3,0.041667,0.526316,0.894737,0.653226,0.105263,0.464,0.662544,0.262868,0.793537,0.317073,0.628571,0.113636,0.333333,0.411765,0.863636,0.388007,0.21374,0.573333,0.701095,0.490463,0.816981,0.263158,0.302326,0.088889,0.043478,0.047619,0.526316,0.794175,0.621868,0.204106,0.255864,0.289575,0.433393,0.813953,0.6,0.9,0.666667,0.818182,0.391304,0.505848,0.415493,0.176862,0.365971,0.275862,0.539179,0.761905,0.636364,0.363636,0.75,0.666667,0.6,0.718884,0.39823,0.206024,0.722628,0.175055,0.638298,0.555556,0.352941,0.382353,0.73913,0.666667,0.454545,0.374656,0.266174,0.176036,0.701095,0.334086,0.517745,0.472222,0.225806,0.371429,0.090909,0.529412,0.875,0.188017,0.233141,0.51184,0.483005,0.432749,0.748068,0.488372,0.393939,0.066667,0,0.52381,0.777778,0.682203,0.272016,0.327332,0.270945,0.355714,0.631687,0.590909,0.763158,0.136364,0.411765,0.47619,0.28,0.755372,0.523272,0.211436,0.061824,0.340391,0.349379,0.761905,0.302326,0.636364,0.529412,0.666667,0.333333,0.229508,0.150298,0.621399,0.623165,0.615591,0.902878,0.326087,0.3,0.093023,0.04,0.166667,0.555556,0.7,0.433333,0.157963,0.741056,0.539906,0.408163,0.62069,0.783784,0.542857,0.714286,0.714286,0.782609,7
0.609375,0.497934,0.57199,0.235195,0.57772,0.626645,0.595238,0.236842,0.307692,0.294118,0.5,0.529412,0.8175,0.672101,0.316614,0.186957,0.658596,0.368515,0.487805,0.380952,0.575,0.5,0.705882,0.6,0.701456,0.283237,0.522222,0.352518,0.922465,0.589792,0.575,0.804878,0.813953,0.6,0.52381,0.136364,0.433663,0.351443,0.551938,0.283276,0.895442,0.634096,0.454545,0.789474,0.906977,0.478261,0.142857,0.272727,0.498721,0.426598,0.550544,0.380795,0.912162,0.559701,0.292683,0.717949,0.813953,0.5,0.181818,0.526316,0.36962,0.516484,0.509985,0.499241,0.926692,0.50924,0.275,0.756757,0.52381,0.736842,0.526316,0.125,0.771795,0.485656,0.398162,0.240076,0.689109,0.229537,0.333333,0.564103,0.975,0.458333,0.421053,0.263158,0.610215,0.564593,0.4192,0.176678,0.579044,0.37702,0.414634,0.714286,0.909091,0.5,0.647059,0.772727,0.783069,0.717557,0.447619,0.242567,0.648501,0.420755,0.947368,0.232558,0.911111,0.478261,0.714286,0.842105,0.118447,0.029613,0.597826,0.552239,0.861004,0.628774,0.069767,0.566667,0.225,0.111111,0.090909,0.043478,0.657895,0.253521,0.557181,0.457464,0.881226,0.330224,0.047619,0.727273,0.431818,0.25,0.444444,0.28,0.439914,0.314159,0.598795,0.220803,0.643326,0.48227,0.444444,0.264706,0.529412,0.217391,0.444444,0.090909,0.809917,0.536044,0.628698,0.242567,0.799097,0.371608,0.472222,0.064516,0.571429,0.454545,0.647059,0.625,0.853306,0.50289,0.278689,0.334526,0.721248,0.238022,0.209302,0.484848,0.755556,0.5,0.52381,0.555556,0.440678,0.448141,0.497545,0.468806,0.812857,0.541152,0.136364,0.789474,0.659091,0.294118,0.47619,0.12,0.090909,0.181946,0.575798,0.523957,0.936482,0.619565,0.047619,0.27907,0.386364,0.294118,0.166667,0,0.739526,0.635417,0.278464,0.24633,0.583333,0.233813,0.630435,0.175,0.860465,0.52,0.666667,0.555556,0.597436,0.619048,0.614883,0.194208,0.57277,0.591837,0.482759,0.810811,0.285714,0.285714,0.571429,0.782609,8
