@relation kc1-class-level-defectiveornot-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.ReservoirSample-S1-Z100

@attribute PERCENT_PUB_DATA numeric
@attribute ACCESS_TO_PUB_DATA numeric
@attribute COUPLING_BETWEEN_OBJECTS numeric
@attribute DEPTH numeric
@attribute LACK_OF_COHESION_OF_METHODS numeric
@attribute NUM_OF_CHILDREN numeric
@attribute DEP_ON_CHILD numeric
@attribute FAN_IN numeric
@attribute RESPONSE_FOR_CLASS numeric
@attribute WEIGHTED_METHODS_PER_CLASS numeric
@attribute minLOC_BLANK numeric
@attribute minBRANCH_COUNT numeric
@attribute minLOC_CODE_AND_COMMENT numeric
@attribute minLOC_COMMENTS numeric
@attribute minCYCLOMATIC_COMPLEXITY numeric
@attribute minDESIGN_COMPLEXITY numeric
@attribute minESSENTIAL_COMPLEXITY numeric
@attribute minLOC_EXECUTABLE numeric
@attribute minHALSTEAD_CONTENT numeric
@attribute minHALSTEAD_DIFFICULTY numeric
@attribute minHALSTEAD_EFFORT numeric
@attribute minHALSTEAD_ERROR_EST numeric
@attribute minHALSTEAD_LENGTH numeric
@attribute minHALSTEAD_LEVEL numeric
@attribute minHALSTEAD_PROG_TIME numeric
@attribute minHALSTEAD_VOLUME numeric
@attribute minNUM_OPERANDS numeric
@attribute minNUM_OPERATORS numeric
@attribute minNUM_UNIQUE_OPERANDS numeric
@attribute minNUM_UNIQUE_OPERATORS numeric
@attribute minLOC_TOTAL numeric
@attribute maxLOC_BLANK numeric
@attribute maxBRANCH_COUNT numeric
@attribute maxLOC_CODE_AND_COMMENT numeric
@attribute maxLOC_COMMENTS numeric
@attribute maxCYCLOMATIC_COMPLEXITY numeric
@attribute maxDESIGN_COMPLEXITY numeric
@attribute maxESSENTIAL_COMPLEXITY numeric
@attribute maxLOC_EXECUTABLE numeric
@attribute maxHALSTEAD_CONTENT numeric
@attribute maxHALSTEAD_DIFFICULTY numeric
@attribute maxHALSTEAD_EFFORT numeric
@attribute maxHALSTEAD_ERROR_EST numeric
@attribute maxHALSTEAD_LENGTH numeric
@attribute maxHALSTEAD_LEVEL numeric
@attribute maxHALSTEAD_PROG_TIME numeric
@attribute maxHALSTEAD_VOLUME numeric
@attribute maxNUM_OPERANDS numeric
@attribute maxNUM_OPERATORS numeric
@attribute maxNUM_UNIQUE_OPERANDS numeric
@attribute maxNUM_UNIQUE_OPERATORS numeric
@attribute maxLOC_TOTAL numeric
@attribute avgLOC_BLANK numeric
@attribute avgBRANCH_COUNT numeric
@attribute avgLOC_CODE_AND_COMMENT numeric
@attribute avgLOC_COMMENTS numeric
@attribute avgCYCLOMATIC_COMPLEXITY numeric
@attribute avgDESIGN_COMPLEXITY numeric
@attribute avgESSENTIAL_COMPLEXITY numeric
@attribute avgLOC_EXECUTABLE numeric
@attribute avgHALSTEAD_CONTENT numeric
@attribute avgHALSTEAD_DIFFICULTY numeric
@attribute avgHALSTEAD_EFFORT numeric
@attribute avgHALSTEAD_ERROR_EST numeric
@attribute avgHALSTEAD_LENGTH numeric
@attribute avgHALSTEAD_LEVEL numeric
@attribute avgHALSTEAD_PROG_TIME numeric
@attribute avgHALSTEAD_VOLUME numeric
@attribute avgNUM_OPERANDS numeric
@attribute avgNUM_OPERATORS numeric
@attribute avgNUM_UNIQUE_OPERANDS numeric
@attribute avgNUM_UNIQUE_OPERATORS numeric
@attribute avgLOC_TOTAL numeric
@attribute sumLOC_BLANK numeric
@attribute sumBRANCH_COUNT numeric
@attribute sumLOC_CODE_AND_COMMENT numeric
@attribute sumLOC_COMMENTS numeric
@attribute sumCYCLOMATIC_COMPLEXITY numeric
@attribute sumDESIGN_COMPLEXITY numeric
@attribute sumESSENTIAL_COMPLEXITY numeric
@attribute sumLOC_EXECUTABLE numeric
@attribute sumHALSTEAD_CONTENT numeric
@attribute sumHALSTEAD_DIFFICULTY numeric
@attribute sumHALSTEAD_EFFORT numeric
@attribute sumHALSTEAD_ERROR_EST numeric
@attribute sumHALSTEAD_LENGTH numeric
@attribute sumHALSTEAD_LEVEL numeric
@attribute sumHALSTEAD_PROG_TIME numeric
@attribute sumHALSTEAD_VOLUME numeric
@attribute sumNUM_OPERANDS numeric
@attribute sumNUM_OPERATORS numeric
@attribute sumNUM_UNIQUE_OPERANDS numeric
@attribute sumNUM_UNIQUE_OPERATORS numeric
@attribute sumLOC_TOTAL numeric
@attribute DL {_TRUE,FALSE}

@data
0,0,0,0,1,0,0,0,0.031532,0.07,0,0,0,0,0,0,0,0.25,0.403482,0.4,0.157729,0,0.4,1,0.158392,0.252366,0.166667,0.5,0.2,0.4,0.111111,0,0,0,0,0,0,0,0.026718,0.473324,0.027907,0.000281,0.011364,0.0217,0.5,0.000282,0.01154,0.028037,0.017699,0.1,0.081081,0.045296,0,0,0,0,0,0,0,0.030445,0.311751,0.074476,0.000711,0.011354,0.036507,0.764273,0.000712,0.017651,0.035468,0.037159,0.078462,0.177646,0.034437,0,0.005742,0,0,0.010508,0.014706,0.017442,0.00562,0.043057,0.006288,0.000083,0.001427,0.004296,0.154414,0.000083,0.002204,0.004055,0.004456,0.00989,0.014461,0.008675,FALSE
0,0,0.208333,0.166667,0,0,0,0.333333,0.108108,0.05,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.222222,0,0.022727,0,0,0.022727,0.022727,0,0.026718,0.042992,0.124093,0.001136,0.007576,0.014467,1,0.001136,0.00699,0.011682,0.016224,0.025,0.216216,0.027875,0,0.019835,0,0,0.019835,0.026374,0,0.04918,0.05767,0.079972,0.002259,0.010596,0.023425,0.884547,0.00226,0.010522,0.01931,0.026012,0.030513,0.149223,0.045675,0,0.005742,0,0,0.008757,0.012255,0.011628,0.006485,0.005689,0.004823,0.000188,0.000951,0.001969,0.127653,0.000188,0.000938,0.001577,0.002228,0.002747,0.008677,0.007634,FALSE
1,0,0.166667,0,0.75,0.4,0,0,0.036036,0.08,0,0,0,0,0,0,0,0,0.359576,0.4,0.062434,0,0.3,1,0.061466,0.149842,0.166667,0.333333,0.2,0.4,0.333333,0,0,0,0,0,0,0,0,0.027608,0.027907,0.000037,0,0.003617,0.5,0.000037,0.00101,0.002336,0.004425,0.008333,0.081081,0.010453,0,0,0,0,0,0,0,0,0.089158,0.065166,0.000255,0,0.018634,0.889876,0.000255,0.005651,0.013793,0.021676,0.030513,0.15544,0.038062,0,0.000957,0,0,0.001751,0.002451,0.002907,0,0.003518,0.001572,0.000008,0,0.000627,0.051369,0.000008,0.000202,0.000451,0.000743,0.001099,0.003615,0.002429,FALSE
1,0,0.041667,0,0.7,0,0,0,0.022523,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107117,0.055814,0.000222,0.003788,0.007233,0.5,0.000222,0.003031,0.009346,0.00885,0.033333,0.162162,0.003484,0,0,0,0,0,0,0,0,0.101471,0.041706,0.000564,0.010596,0.019166,0.283481,0.000564,0.007921,0.016552,0.020809,0.036616,0.124352,0.005075,0,0.003828,0,0,0.007005,0.009804,0.011628,0,0.01001,0.002515,0.000047,0.000951,0.001611,0.04091,0.000047,0.000707,0.001352,0.001782,0.003297,0.007231,0.002082,FALSE
0,0,0.166667,0,0,0,0,0,0.027027,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0,0.12069,0.068182,0,0.068182,0.068182,0.045455,0.08,0.141221,0.298456,0.300279,0.04446,0.113636,0.137432,0.25,0.04446,0.112916,0.158879,0.123894,0.333333,0.513514,0.188153,0.241633,0.14876,0,0.086614,0.14876,0.131868,0.151899,0.303279,0.51897,0.402468,0.18718,0.370861,0.387755,0.124334,0.18718,0.369364,0.43908,0.355491,0.584836,0.611399,0.329873,0.037255,0.02201,0,0.023622,0.024518,0.026961,0.031977,0.04799,0.061437,0.029127,0.018687,0.039962,0.039116,0.021532,0.018687,0.039532,0.043028,0.036536,0.063187,0.042661,0.055864,_TRUE
0,0,0.416667,0,0.88,0,0,0,0.099099,0.22,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.222222,0.068966,0.113636,0,0.159091,0.113636,0.113636,0.16,0.125954,0.379778,0.272186,0.031927,0.106061,0.141049,1,0.031927,0.106228,0.128505,0.148968,0.241667,0.351351,0.160279,0.043603,0.136954,0,0.028871,0.136954,0.182104,0.028933,0.220141,0.575317,0.378114,0.074028,0.228318,0.295855,0.235473,0.074028,0.230936,0.313957,0.284476,0.399577,0.521095,0.231395,0.023529,0.074641,0,0.027559,0.085814,0.120098,0.069767,0.12192,0.238375,0.095776,0.025867,0.086108,0.104458,0.142725,0.025867,0.086507,0.107682,0.102332,0.151099,0.12726,0.139833,_TRUE
0,0,0.333333,0,0.68,0,0,0,0.031532,0.07,0,0,0,0,0,0,0,0,0.403482,0.4,0.105152,0,0.4,0.074627,0.104019,0.252366,0.166667,0.333333,0.2,0.4,0.222222,0.051724,0.136364,0.166667,0.090909,0.136364,0.113636,0.08,0.156489,0.269916,0.385116,0.044148,0.087121,0.119349,0.5,0.044148,0.087479,0.107477,0.126844,0.225,0.486486,0.170732,0.119908,0.212515,0.149068,0.098988,0.212515,0.263736,0.0434,0.334895,0.446146,0.464283,0.146212,0.280037,0.334643,0.449125,0.146211,0.284397,0.334975,0.334434,0.392312,0.586232,0.313561,0.021569,0.03445,0.035088,0.031496,0.036778,0.04902,0.023256,0.061824,0.061618,0.039201,0.01703,0.035205,0.039384,0.090741,0.01703,0.035511,0.038297,0.040101,0.049451,0.047722,0.06211,_TRUE
0,0,0.375,0.166667,0.97,0,0,0.333333,0.171171,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.111111,0.155172,0.068182,0,0.113636,0.068182,0.068182,0,0.137405,0.197089,0.232558,0.018305,0.060606,0.083183,0.335,0.018305,0.060063,0.081776,0.084071,0.175,0.405405,0.184669,0.069368,0.058603,0,0.03937,0.06311,0.05994,0,0.111773,0.217637,0.19166,0.025465,0.072246,0.105993,0.377846,0.025466,0.077592,0.109091,0.104046,0.160888,0.33349,0.121107,0.019608,0.02201,0,0.019685,0.029772,0.036765,0.02907,0.032425,0.047235,0.025429,0.004661,0.014272,0.019603,0.119963,0.004661,0.015225,0.019599,0.019605,0.031868,0.042661,0.039903,_TRUE
0,0,0,0,0,0.4,0,0,0.040541,0.09,0,0,0,0,0,0,0,0,0.359576,0.4,0.062434,0,0.3,1,0.061466,0.149842,0.166667,0.333333,0.2,0.4,0.111111,0,0,0,0,0,0,0,0,0.027608,0.027907,0.000037,0,0.003617,0.5,0.000037,0.00101,0.002336,0.004425,0.008333,0.081081,0.003484,0,0,0,0,0,0,0,0,0.089158,0.065166,0.000255,0,0.018634,0.889876,0.000255,0.005651,0.013793,0.021676,0.030513,0.15544,0.012687,0,0.000957,0,0,0.001751,0.002451,0.002907,0,0.003518,0.001572,0.000008,0,0.000627,0.051369,0.000008,0.000202,0.000451,0.000743,0.001099,0.003615,0.001041,FALSE
0.5,0,0.041667,0.166667,1,0,0,0.333333,0.135135,0.2,0,0,0,0,0,0,0,0,0.469341,0.6,0.228838,0,0.5,0.597015,0.229314,0.366246,0.166667,0.5,0.2,0.6,0.111111,0,0,0,0,0,0,0,0,0.040091,0.046512,0.000119,0.003788,0.005425,0.335,0.000119,0.001959,0.004673,0.007375,0.016667,0.135135,0.003484,0,0,0,0,0,0,0,0,0.127841,0.095577,0.000747,0.008829,0.028394,0.618117,0.000747,0.011444,0.022989,0.031792,0.050855,0.227979,0.012687,0,0.001914,0,0,0.003503,0.004902,0.005814,0,0.007567,0.003459,0.000037,0.000476,0.001432,0.053522,0.000037,0.000612,0.001126,0.001634,0.002747,0.007954,0.001735,FALSE
0,0,0.25,0,0.62,0,0,0,0.036036,0.08,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.222222,0,0.113636,0,0.272727,0.113636,0.022727,0,0.072519,0.090283,0.416744,0.020747,0.037879,0.057866,0.25,0.020746,0.037989,0.065421,0.053097,0.083333,0.432432,0.090592,0,0.138843,0,0.294488,0.138843,0.052747,0,0.140984,0.18189,0.452515,0.056505,0.090066,0.132032,0.183304,0.056505,0.094079,0.143448,0.124855,0.152566,0.509845,0.167474,0,0.017225,0,0.066929,0.019264,0.014706,0.011628,0.018591,0.017944,0.027291,0.004701,0.008088,0.011099,0.026453,0.004701,0.008391,0.011714,0.010694,0.013736,0.029646,0.024289,FALSE
0,0,0.166667,0,0,0,0,0,0.072072,0.16,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.222222,0,0,0,0,0,0,0,0.053435,0.342691,0.10493,0.006471,0.045455,0.068716,0.095,0.006471,0.047093,0.07243,0.066372,0.183333,0.216216,0.080139,0,0,0,0,0,0,0,0.173156,0.808539,0.252324,0.042946,0.225166,0.287156,0.169183,0.042947,0.225048,0.299138,0.279624,0.476768,0.443005,0.217272,0,0.014354,0,0,0.02627,0.036765,0.043605,0.073065,0.255244,0.048696,0.011433,0.0647,0.077247,0.07813,0.011434,0.064229,0.078171,0.076637,0.137363,0.08243,0.100278,_TRUE
0,0,0,0,0,0.2,0,0,0.013514,0.03,0,0,0,0,0,0,0,0.75,0.880394,0.8,0.611593,1,0.9,0.119403,0.609929,0.733754,0.666667,0.833333,0.6,0.6,0.444444,0.017241,0.022727,0,0,0.022727,0,0,0.034351,0.094582,0.227907,0.006055,0.022727,0.036166,0.25,0.006055,0.02316,0.03972,0.033923,0.091667,0.378378,0.041812,0.025435,0.066116,0,0,0.066116,0,0,0.103825,0.253559,0.422278,0.03913,0.10596,0.150843,0.241563,0.039129,0.108503,0.16092,0.144509,0.223763,0.621762,0.101499,0.001961,0.005742,0,0,0.007005,0.004902,0.005814,0.008214,0.015008,0.01528,0.001953,0.005709,0.007608,0.020917,0.001953,0.005806,0.007885,0.007426,0.012088,0.021692,0.009022,FALSE
0,0,0.333333,0.166667,0.72,0,0,0.333333,0.162162,0.11,0,0,0,0,0,0,0,0,0.403482,0.4,0.105152,0,0.4,0.208955,0.104019,0.252366,0.166667,0.333333,0.2,0.4,0.111111,0.086207,0.045455,0,0.113636,0.045455,0.045455,0,0.049618,0.177613,0.133953,0.002625,0.018939,0.033454,0.5,0.002625,0.019484,0.042056,0.033923,0.1,0.216216,0.090592,0.110989,0.027047,0,0.070866,0.027047,0.035964,0,0.09687,0.296069,0.172181,0.0082,0.05298,0.091474,0.429194,0.0082,0.054697,0.082759,0.096952,0.144244,0.327838,0.129181,0.031373,0.015311,0,0.035433,0.022767,0.031863,0.02907,0.028102,0.064257,0.022845,0.001501,0.010466,0.016917,0.136266,0.001501,0.010732,0.014868,0.018268,0.028571,0.041938,0.042332,_TRUE
